"5253409_MCF7","HMOX1",1
"5253409_MCF7","HSPA6",1
"5253409_MCF7","IER5",1
"5253409_MCF7","NR2F2",0
"5253409_MCF7","TRPS1",0
"5253409_MCF7","VAV3",0
"5253409_MCF7","ZBED8",0
"5255229_MCF7","BRICD5",0
"5255229_MCF7","GADD45A",1
"5255229_MCF7","GEM",1
"5255229_MCF7","HOXC5",0
"5255229_MCF7","IRF1",1
"5255229_MCF7","NFKBIA",1
"5255229_MCF7","PGP",0
"5255229_MCF7","RCAN1",1
"5255229_MCF7","RCAN2",0
"5255229_MCF7","RIBC2",0
"5279552_MCF7","AIM1L",0
"5279552_MCF7","ALDH1A3",1
"5279552_MCF7","ATP6V0B",0
"5279552_MCF7","CYP1A1",1
"5279552_MCF7","CYP1B1",1
"5279552_MCF7","DGCR5",0
"5279552_MCF7","EGR3",0
"5279552_MCF7","RASAL2",0
"5279552_MCF7","TIPARP",1
"5279552_MCF7","ZNF175",1
"5707885_MCF7","ATF3",1
"5707885_MCF7","CASKIN2",0
"5707885_MCF7","CENPJ",0
"5707885_MCF7","EGR1",1
"5707885_MCF7","HIST1H2AC",1
"5707885_MCF7","NUPR1",1
"5707885_MCF7","PCK2",1
"5707885_MCF7","PLEKHO1",0
"5707885_MCF7","SLC6A14",0
"5707885_MCF7","SPHK1",0
"5707885_PC3","ASNS",1
"5707885_PC3","B4GAT1",0
"5707885_PC3","CDC25A",0
"5707885_PC3","CHAC1",1
"5707885_PC3","DDIT4",1
"5707885_PC3","G0S2",0
"5707885_PC3","NUPR1",1
"5707885_PC3","P2RY2",0
"5707885_PC3","PAQR4",0
"5707885_PC3","TRIB3",1
"abamectin_MCF7","ASNS",1
"abamectin_MCF7","CHAC1",1
"abamectin_MCF7","DDIT3",1
"abamectin_MCF7","DDIT4",1
"abamectin_MCF7","DNAJA1",0
"abamectin_MCF7","GDF15",1
"abamectin_MCF7","GINS1",0
"abamectin_MCF7","HSPA1A",0
"abamectin_MCF7","HSPA1B",0
"abamectin_MCF7","NAT1",0
"acacetin_MCF7","APOLD1",1
"acacetin_MCF7","CCNE2",0
"acacetin_MCF7","KDM3A",0
"acacetin_MCF7","MED21",0
"acacetin_MCF7","MT1F",1
"acacetin_MCF7","NHEJ1",0
"acacetin_MCF7","PCTP",0
"acacetin_MCF7","SGSH",1
"acacetin_MCF7","SLC30A1",1
"acacetin_MCF7","VTI1A",1
"acacetin_PC3","ADAMTS1",0
"acacetin_PC3","CEP68",1
"acacetin_PC3","CYP1B1",0
"acacetin_PC3","DDIT3",0
"acacetin_PC3","HEXIM1",0
"acacetin_PC3","HMGCL",1
"acacetin_PC3","MT1F",1
"acacetin_PC3","MT1M",1
"acacetin_PC3","PAK3",1
"acacetin_PC3","PPP4R3B",0
"acebutolol_MCF7","CLSTN2",1
"acebutolol_MCF7","FKRP",1
"acebutolol_MCF7","GABRG2",0
"acebutolol_MCF7","GZMK",0
"acebutolol_MCF7","IPPK",1
"acebutolol_MCF7","IQCG",1
"acebutolol_MCF7","RMDN3",0
"acebutolol_MCF7","SLC5A12",0
"acebutolol_MCF7","SOCS7",0
"acebutolol_MCF7","SOWAHC",1
"aceclofenac_MCF7","ATP8B2",0
"aceclofenac_MCF7","BMS1P20",1
"aceclofenac_MCF7","GLS2",1
"aceclofenac_MCF7","GPR157",1
"aceclofenac_MCF7","IGLJ2",1
"aceclofenac_MCF7","LALBA",0
"aceclofenac_MCF7","OR1E2",0
"aceclofenac_MCF7","RFXAP",0
"aceclofenac_MCF7","THSD4",1
"aceclofenac_MCF7","ZNF813",0
"aceclofenac_PC3","ATP1A1",1
"aceclofenac_PC3","CSTF2T",1
"aceclofenac_PC3","DCAF10",1
"aceclofenac_PC3","GATAD2A",1
"aceclofenac_PC3","MR1",0
"aceclofenac_PC3","MSANTD1",0
"aceclofenac_PC3","RHBDF2",1
"aceclofenac_PC3","SULT1B1",0
"aceclofenac_PC3","TRAPPC2B",0
"aceclofenac_PC3","ZNF124",0
"acemetacin_MCF7","CYP1B1",1
"acemetacin_MCF7","EN2",0
"acemetacin_MCF7","GAS8",0
"acemetacin_MCF7","MRPS27",0
"acemetacin_MCF7","NDUFA7",1
"acemetacin_MCF7","PEX14",1
"acemetacin_MCF7","PLXNA1",1
"acemetacin_MCF7","TMEM164",0
"acemetacin_MCF7","ZNF282",1
"acemetacin_MCF7","ZSCAN9",0
"acenocoumarol_MCF7","ADH1A",1
"acenocoumarol_MCF7","ANKZF1",0
"acenocoumarol_MCF7","ANXA8",0
"acenocoumarol_MCF7","ANXA8L1",0
"acenocoumarol_MCF7","CRYBG3",0
"acenocoumarol_MCF7","FLT4",1
"acenocoumarol_MCF7","FOXI1",0
"acenocoumarol_MCF7","METTL8",1
"acenocoumarol_MCF7","SGCG",1
"acenocoumarol_MCF7","TBX6",1
"acenocoumarol_PC3","PHKB",1
"acenocoumarol_PC3","PPIAL4A",0
"acenocoumarol_PC3","PRPF19",0
"acenocoumarol_PC3","SLC35F6",0
"acenocoumarol_PC3","SUN2",1
"acenocoumarol_PC3","TMEM106C",0
"acenocoumarol_PC3","TMEM251",1
"acenocoumarol_PC3","TNFRSF21",1
"acenocoumarol_PC3","TRH",1
"acenocoumarol_PC3","TRPV2",0
"acepromazine_MCF7","DDIT4",1
"acepromazine_MCF7","DNMBP",1
"acepromazine_MCF7","ERCC4",0
"acepromazine_MCF7","HSD17B7",1
"acepromazine_MCF7","ITPR3",0
"acepromazine_MCF7","LSM14B",1
"acepromazine_MCF7","MSMO1",1
"acepromazine_MCF7","SSR3",0
"acepromazine_MCF7","TRMT2B",0
"acepromazine_MCF7","USP34",0
"acetazolamide_MCF7","C1orf174",0
"acetazolamide_MCF7","CLPX",0
"acetazolamide_MCF7","CYP11B2",1
"acetazolamide_MCF7","FAN1",0
"acetazolamide_MCF7","GPRIN2",1
"acetazolamide_MCF7","KIF26B",1
"acetazolamide_MCF7","MYOZ1",1
"acetazolamide_MCF7","PP14571",0
"acetazolamide_MCF7","SCO2",0
"acetazolamide_MCF7","ZNF507",1
"acetohexamide_MCF7","BIRC7",1
"acetohexamide_MCF7","C17orf53",1
"acetohexamide_MCF7","CLCN2",1
"acetohexamide_MCF7","CRY2",0
"acetohexamide_MCF7","HAP1",0
"acetohexamide_MCF7","KDM8",1
"acetohexamide_MCF7","NOX5",1
"acetohexamide_MCF7","PP14571",0
"acetohexamide_MCF7","RIPK1",0
"acetohexamide_MCF7","TM9SF3",0
"acetylsalicylicacid_HL60","CA5A",0
"acetylsalicylicacid_HL60","CEND1",1
"acetylsalicylicacid_HL60","DSG2",1
"acetylsalicylicacid_HL60","EFNB1",1
"acetylsalicylicacid_HL60","EGFL7",0
"acetylsalicylicacid_HL60","GCGR",1
"acetylsalicylicacid_HL60","LPAR3",0
"acetylsalicylicacid_HL60","SERPINH1",1
"acetylsalicylicacid_HL60","TNK1",0
"acetylsalicylicacid_HL60","TRDMT1",0
"acetylsalicylicacid_PC3","ARL15",1
"acetylsalicylicacid_PC3","CEP72",1
"acetylsalicylicacid_PC3","CYP2J2",1
"acetylsalicylicacid_PC3","INO80D",1
"acetylsalicylicacid_PC3","KCNAB3",0
"acetylsalicylicacid_PC3","KCNIP2",0
"acetylsalicylicacid_PC3","NUDT18",0
"acetylsalicylicacid_PC3","SYNE3",1
"acetylsalicylicacid_PC3","TBX21",0
"acetylsalicylicacid_PC3","TNIP3",0
"acetylsalicylsalicylicacid_MCF7","CDK5RAP1",0
"acetylsalicylsalicylicacid_MCF7","CRIP1",1
"acetylsalicylsalicylicacid_MCF7","DAPK3",0
"acetylsalicylsalicylicacid_MCF7","DLK2",1
"acetylsalicylsalicylicacid_MCF7","MCF2L2",1
"acetylsalicylsalicylicacid_MCF7","RANBP2",1
"acetylsalicylsalicylicacid_MCF7","SMPD3",0
"acetylsalicylsalicylicacid_MCF7","TAGLN3",1
"acetylsalicylsalicylicacid_MCF7","TMEM115",0
"acetylsalicylsalicylicacid_MCF7","TRMT2A",0
"aciclovir_MCF7","AKAP9",1
"aciclovir_MCF7","C11orf71",1
"aciclovir_MCF7","CALHM2",1
"aciclovir_MCF7","CDK19",1
"aciclovir_MCF7","DVL1",0
"aciclovir_MCF7","JMJD6",0
"aciclovir_MCF7","MARC1",0
"aciclovir_MCF7","PBXIP1",1
"aciclovir_MCF7","SCAMP5",0
"aciclovir_MCF7","TUBGCP4",0
"aconitine_MCF7","ANAPC2",1
"aconitine_MCF7","CHRNB1",1
"aconitine_MCF7","GSTTP1",0
"aconitine_MCF7","GSTTP2",0
"aconitine_MCF7","MMP8",0
"aconitine_MCF7","MSL3",1
"aconitine_MCF7","PRRG2",0
"aconitine_MCF7","SRMP1",0
"aconitine_MCF7","SUSD6",1
"aconitine_MCF7","ZNF136",1
"adenosinephosphate_MCF7","ASAP1",0
"adenosinephosphate_MCF7","CDK5",0
"adenosinephosphate_MCF7","DDX54",1
"adenosinephosphate_MCF7","EIF2S3",0
"adenosinephosphate_MCF7","INF2",1
"adenosinephosphate_MCF7","MEPCE",1
"adenosinephosphate_MCF7","P2RX4",0
"adenosinephosphate_MCF7","RAB5A",0
"adenosinephosphate_MCF7","TMEM121",1
"adenosinephosphate_MCF7","TRIM62",1
"adiphenine_MCF7","AHSA2",1
"adiphenine_MCF7","FAM124B",0
"adiphenine_MCF7","FBXL4",1
"adiphenine_MCF7","HNRNPL",0
"adiphenine_MCF7","RGS17",1
"adiphenine_MCF7","S1PR5",0
"adiphenine_MCF7","SMUG1",1
"adiphenine_MCF7","SPHK1",1
"adiphenine_MCF7","TMEM260",0
"adiphenine_MCF7","WIF1",0
"adiphenine_PC3","CTRB1",0
"adiphenine_PC3","FXYD7",0
"adiphenine_PC3","LHFP",1
"adiphenine_PC3","LRCH3",1
"adiphenine_PC3","PKD2L1",0
"adiphenine_PC3","SLC17A2",0
"adiphenine_PC3","SPAST",1
"adiphenine_PC3","TEX10",1
"adiphenine_PC3","TMEM38B",1
"adiphenine_PC3","TYROBP",0
"adipiodone_MCF7","C2CD5",0
"adipiodone_MCF7","CBR3",1
"adipiodone_MCF7","CDH10",1
"adipiodone_MCF7","ETFB",1
"adipiodone_MCF7","HOXA9",1
"adipiodone_MCF7","PECR",0
"adipiodone_MCF7","RSBN1",0
"adipiodone_MCF7","SLC25A40",0
"adipiodone_MCF7","TLX1",1
"adipiodone_MCF7","UBE2W",0
"adrenosterone_MCF7","ACSL4",1
"adrenosterone_MCF7","ADPRM",0
"adrenosterone_MCF7","AIM2",0
"adrenosterone_MCF7","CD79B",0
"adrenosterone_MCF7","FAM117A",1
"adrenosterone_MCF7","HOXB8",0
"adrenosterone_MCF7","IFIT1",1
"adrenosterone_MCF7","SAMHD1",1
"adrenosterone_MCF7","SNAPC2",0
"adrenosterone_MCF7","YPEL5",1
"ajmaline_MCF7","ATM",1
"ajmaline_MCF7","AUNIP",1
"ajmaline_MCF7","CYP2B6",0
"ajmaline_MCF7","GNS",1
"ajmaline_MCF7","ITGA2",1
"ajmaline_MCF7","NES",0
"ajmaline_MCF7","PTGER2",1
"ajmaline_MCF7","SCHIP1",0
"ajmaline_MCF7","SLC12A6",0
"ajmaline_MCF7","UNC5C",0
"albendazole_MCF7","AKAP5",1
"albendazole_MCF7","CDH5",1
"albendazole_MCF7","CKS2",1
"albendazole_MCF7","FHL2",1
"albendazole_MCF7","HIST1H3H",0
"albendazole_MCF7","HMMR",1
"albendazole_MCF7","TUBB",0
"albendazole_MCF7","TUBB3",0
"albendazole_MCF7","TUBB4B",0
"albendazole_MCF7","TUBB6",0
"alclometasone_MCF7","ARL4A",0
"alclometasone_MCF7","BCL6",1
"alclometasone_MCF7","DDIT4",1
"alclometasone_MCF7","DHCR7",1
"alclometasone_MCF7","FBXW7",0
"alclometasone_MCF7","FDXR",0
"alclometasone_MCF7","FOXN1",0
"alclometasone_MCF7","NPY4R",1
"alclometasone_MCF7","RPS2P45",0
"alclometasone_MCF7","SH3TC1",1
"alcuroniumchloride_MCF7","BBC3",0
"alcuroniumchloride_MCF7","CNNM2",1
"alcuroniumchloride_MCF7","ELAVL3",0
"alcuroniumchloride_MCF7","FAM106A",1
"alcuroniumchloride_MCF7","FGL2",1
"alcuroniumchloride_MCF7","FZD9",0
"alcuroniumchloride_MCF7","POU5F1P4",1
"alcuroniumchloride_MCF7","SAV1",0
"alcuroniumchloride_MCF7","TUBA3D",0
"alcuroniumchloride_MCF7","WFDC1",1
"alexidine_PC3","ALG6",0
"alexidine_PC3","AMD1",0
"alexidine_PC3","BAG3",0
"alexidine_PC3","CHAC1",1
"alexidine_PC3","FAM98A",0
"alexidine_PC3","HILPDA",0
"alexidine_PC3","MT1E",1
"alexidine_PC3","MT1F",1
"alexidine_PC3","NUPR1",1
"alexidine_PC3","SLC30A1",1
"alfaxalone_MCF7","CDKN2AIP",0
"alfaxalone_MCF7","FASTKD1",0
"alfaxalone_MCF7","GSTA5",1
"alfaxalone_MCF7","HSD17B7",1
"alfaxalone_MCF7","KIAA0319L",1
"alfaxalone_MCF7","LPIN1",1
"alfaxalone_MCF7","METTL5",0
"alfaxalone_MCF7","RBM19",1
"alfaxalone_MCF7","UTP3",0
"alfaxalone_MCF7","ZNF184",0
"alfuzosin_MCF7","ABHD18",0
"alfuzosin_MCF7","ALG9",0
"alfuzosin_MCF7","C1QA",1
"alfuzosin_MCF7","CYP4F8",1
"alfuzosin_MCF7","DDO",1
"alfuzosin_MCF7","HTR7",1
"alfuzosin_MCF7","NFE2",1
"alfuzosin_MCF7","RASL11B",0
"alfuzosin_MCF7","RSAD1",0
"alfuzosin_MCF7","SOX30",0
"alimemazine_MCF7","ABHD11",0
"alimemazine_MCF7","BTG1",1
"alimemazine_MCF7","CALHM2",1
"alimemazine_MCF7","COL9A3",1
"alimemazine_MCF7","IDI1",1
"alimemazine_MCF7","INSIG1",1
"alimemazine_MCF7","MYBL1",0
"alimemazine_MCF7","NFKB1",0
"alimemazine_MCF7","RPP40",0
"alimemazine_MCF7","ZNF668",0
"allantoin_MCF7","CAPN5",1
"allantoin_MCF7","CCR3",0
"allantoin_MCF7","CHM",1
"allantoin_MCF7","HINFP",0
"allantoin_MCF7","MUC2",1
"allantoin_MCF7","SNCAIP",0
"allantoin_MCF7","TAS2R1",1
"allantoin_MCF7","TMEM132A",0
"allantoin_MCF7","TRPM2",0
"allantoin_MCF7","ZNF330",1
"allantoin_PC3","ATP5J",0
"allantoin_PC3","CCIN",1
"allantoin_PC3","CHCHD3",0
"allantoin_PC3","GINS2",0
"allantoin_PC3","KLRB1",1
"allantoin_PC3","LIPG",1
"allantoin_PC3","RPL13AP5",0
"allantoin_PC3","RPL13AP6",0
"allantoin_PC3","SIRT6",1
"allantoin_PC3","WDR60",1
"alprenolol_MCF7","AGO2",1
"alprenolol_MCF7","ARHGEF5",1
"alprenolol_MCF7","DDA1",0
"alprenolol_MCF7","GRB2",0
"alprenolol_MCF7","GTPBP2",1
"alprenolol_MCF7","HOXC10",1
"alprenolol_MCF7","LCN2",1
"alprenolol_MCF7","MED28",0
"alprenolol_MCF7","SPIN1",0
"alprenolol_MCF7","USP10",0
"alprostadil_MCF7","ARSE",1
"alprostadil_MCF7","BFSP2",1
"alprostadil_MCF7","C3orf36",1
"alprostadil_MCF7","DSTNP2",0
"alprostadil_MCF7","FFAR2",0
"alprostadil_MCF7","GAMT",0
"alprostadil_MCF7","GDAP1",0
"alprostadil_MCF7","NECAB3",1
"alprostadil_MCF7","PLA2G4C",0
"alprostadil_MCF7","S100B",1
"alprostadil_PC3","AQP3",1
"alprostadil_PC3","ARL14",1
"alprostadil_PC3","CD55",1
"alprostadil_PC3","DFNA5",0
"alprostadil_PC3","GPRC5A",1
"alprostadil_PC3","MAP7",1
"alprostadil_PC3","MID1",0
"alprostadil_PC3","PRR16",0
"alprostadil_PC3","SCHIP1",0
"alprostadil_PC3","SMURF2",0
"alsterpaullone_PC3","ARID5B",0
"alsterpaullone_PC3","ARL4A",0
"alsterpaullone_PC3","DUSP11",0
"alsterpaullone_PC3","GUCA1B",1
"alsterpaullone_PC3","HMGA2",1
"alsterpaullone_PC3","HOXA9",1
"alsterpaullone_PC3","NOV",1
"alsterpaullone_PC3","SIRT1",0
"alsterpaullone_PC3","SLC38A2",0
"alsterpaullone_PC3","TIPARP",1
"altizide_MCF7","CHD5",1
"altizide_MCF7","CHPF2",0
"altizide_MCF7","GAS8",0
"altizide_MCF7","KDELC1",0
"altizide_MCF7","MARCO",1
"altizide_MCF7","MEOX1",1
"altizide_MCF7","PCOLCE2",0
"altizide_MCF7","RNF43",1
"altizide_MCF7","TMEM120B",0
"altizide_MCF7","TSPYL2",1
"altretamine_MCF7","ANXA2P1",0
"altretamine_MCF7","BOLA2B",0
"altretamine_MCF7","CNTF",1
"altretamine_MCF7","ELL2",0
"altretamine_MCF7","LTBP3",0
"altretamine_MCF7","MPI",1
"altretamine_MCF7","NAALAD2",0
"altretamine_MCF7","NYX",1
"altretamine_MCF7","PLIN1",1
"altretamine_MCF7","SLC2A2",1
"alverine_PC3","ADGRE3",0
"alverine_PC3","C11orf71",0
"alverine_PC3","DOHH",0
"alverine_PC3","EML4",1
"alverine_PC3","FBXL4",1
"alverine_PC3","LOR",0
"alverine_PC3","MANF",1
"alverine_PC3","RPS6KA3",1
"alverine_PC3","STK25",1
"alverine_PC3","TAF6",0
"alvespimycin_HL60","CCDC86",0
"alvespimycin_HL60","CD3EAP",0
"alvespimycin_HL60","CDC42EP3",0
"alvespimycin_HL60","DNAJA1",1
"alvespimycin_HL60","HSP90AA1",1
"alvespimycin_HL60","HSPA1A",1
"alvespimycin_HL60","HSPA1B",1
"alvespimycin_HL60","HSPH1",1
"alvespimycin_HL60","POP7",0
"alvespimycin_HL60","WDR12",0
"alvespimycin_PC3","CCNE1",0
"alvespimycin_PC3","CSTF3",0
"alvespimycin_PC3","CYP1B1",0
"alvespimycin_PC3","DNAJB1",1
"alvespimycin_PC3","DTL",0
"alvespimycin_PC3","E2F8",0
"alvespimycin_PC3","HSPA1A",1
"alvespimycin_PC3","HSPA1B",1
"alvespimycin_PC3","HSPH1",1
"alvespimycin_PC3","PDZD2",1
"amantadine_MCF7","ANXA5",1
"amantadine_MCF7","ARHGAP24",0
"amantadine_MCF7","CFH",0
"amantadine_MCF7","CLN5",1
"amantadine_MCF7","CPA4",1
"amantadine_MCF7","CROCCP3",0
"amantadine_MCF7","NEURL1",1
"amantadine_MCF7","NOL4",0
"amantadine_MCF7","OR1G1",0
"amantadine_MCF7","WDR19",1
"ambroxol_MCF7","BAHCC1",0
"ambroxol_MCF7","CSRNP2",1
"ambroxol_MCF7","ENDOU",0
"ambroxol_MCF7","GZMH",0
"ambroxol_MCF7","ITGA10",0
"ambroxol_MCF7","JUNB",1
"ambroxol_MCF7","NAA40",1
"ambroxol_MCF7","SELP",1
"ambroxol_MCF7","SLC25A10",1
"ambroxol_MCF7","TFDP3",0
"amikacin_MCF7","ARG1",0
"amikacin_MCF7","ARID3A",0
"amikacin_MCF7","BTK",0
"amikacin_MCF7","GPATCH2",1
"amikacin_MCF7","MYF6",0
"amikacin_MCF7","NECAP1",1
"amikacin_MCF7","PACSIN3",1
"amikacin_MCF7","SNHG17",1
